Unnamed: 0.1,Unnamed: 0,ttext,Sentiment,Timestamp,User,Platform,htags,Retweets,Likes,Country,Year,Month,Day,Hour
713.0,717.0,Exploring a new hobby of photography during free time. Capturing moments through a lens. , Neutral ,2023-10-10 14:15:00, PhotographyHobbyHighSchool , Instagram , #PhotographyJourney #HighSchoolHobbies ,25.0,49.0, UK,2023.0,10.0,10.0,14.0
,,Understanding the nature of reality,,,,,#Wisdom #Thinker,,,,,,,
,,New discoveries in space exploration,,,,,#Discovery #Space #Research #Science,,,,,,,
,,Breaking the stigma around therapy,,,,,#MentalHealth #Therapy #Healing,,,,,,,
,,New discoveries in space exploration,,,,,#Science #Space #Research,,,,,,,
,,Building the next generation of 3D digital worlds,,,,,#VirtualReality #Metaverse #DigitalWorld,,,,,,,
450.0,454.0,"Avoiding the shards of shattered dreams, walking the tightrope of resilience. ", Resilience ,2020-07-18 15:15:00, DreamTightrope , Twitter , #Resilience #TightropeWalk ,35.0,70.0, Japan ,2020.0,7.0,18.0,15.0
,,Learning a new language in thirty days,,,,,#Learning #StudyGram #Education #Success,,,,,,,
,,Early morning workout at the local gym,,,,,#Healthy #Workout #GymLife #Fitness,,,,,,,
,,Real-time analytics for business intelligence,,,,,#Analytics #DataScience,,,,,,,
,,MENTAL HEALTH IS A PRIORITY,,,,,#MentalHealth #Wellness,,,,,,,
655.0,659.0,Got my hands on the latest fantasy novel. Diving into realms of magic and adventure! , Excitement ,2023-08-13 20:00:00, FantasyBookNerdHighSchool , Instagram , #FantasyBookNerd #HighSchoolReader ,35.0,70.0, UK,2023.0,8.0,13.0,20.0
,,Lessons we can learn from the past,,,,,#Past #Historical #Education,,,,,,,
,,Styling vintage pieces for a modern look,,,,,#Outfit #OOTD #Style #Fashion,,,,,,,
,,THE IMPORTANCE OF COMPANY CULTURE,,,,,#HR #Hiring,,,,,,,
,,Homemade sourdough bread fresh from the oven,,,,,#HealthyEating #Delicious #Foodie #Cooking,,,,,,,
,,Solo travel is the best therapy,,,,,#Vacation #Explore #Wanderlust #Travel,,,,,,,
412.0,416.0,Giddy with excitement as the first snowflakes dance from the sky. , Excitement   ,2020-12-02 17:30:00, SnowfallEnthusiast , Twitter  , #Excitement #SnowfallMagic             ,22.0,45.0, Canada         ,2020.0,12.0,2.0,17.0
,,Vertical farming is the future of food,,,,,#Sustainable #Agriculture #AgTech,,,,,,,
,,Knitting a cozy sweater for winter,,,,,#Crafts #DIY #Handmade #Hobby,,,,,,,
,,The runners high is a real thing,,,,,#Running #Marathon #Runner #Cardio,,,,,,,
,,Breaking the stigma around therapy,,,,,#MentalHealth #Healing #Wellness,,,,,,,
,,Knitting a cozy sweater for winter,,,,,#DIY #Hobby #Crafts,,,,,,,
,,HEALTHY MEAL PREP FOR THE WEEK AHEAD,,,,,#Cooking #HealthyEating,,,,,,,
,,The runners high is a real thing,,,,,#Running #Marathon #Cardio,,,,,,,
,,Fundraising for a noble cause,,,,,#Donate #Community,,,,,,,
431.0,435.0,"Soul-crushing disappointment, hopes shattered like fragile glass. ", Disappointment ,2019-10-08 18:30:00, ShatteredHopes  , Twitter  , #Disappointment #CrushedHopes          ,20.0,40.0, Spain        ,2019.0,10.0,8.0,18.0
,,Styling vintage pieces for a modern look,,,,,#Style #Outfit #OOTD,,,,,,,
,,Automation in manufacturing is increasing efficiency,,,,,#Tech #Engineering #Automation,,,,,,,
,,Reviewing the latest blockbuster film,,,,,#Film #Movies #Review,,,,,,,
,,My gaming setup is finally complete,,,,,#Setup #Gaming,,,,,,,
,,Addressing bias in machine learning models,,,,,#ResponsibleAI #AI #TechEthics,,,,,,,
,,Morning skincare routine for glowing skin,,,,,#MentalHealth #Wellness #SelfCare #Mindfulness,,,,,,,
,,Building scalable multi-tenant architectures,,,,,#BusinessTech #Cloud,,,,,,,
,,Portrait photography with natural light,,,,,#Nature #PhotoShot #Art #Photography,,,,,,,
,,MY GAMING SETUP IS FINALLY COMPLETE,,,,,#Gamer #VideoGames #Setup #Gaming,,,,,,,
103.0,105.0, Feeling bitter about the unfairness in the workplace.   , Bitter       ,2023-03-01 17:45:00, WorkplaceWoes   , Twitter  , #Bitter #Unfairness                         ,15.0,30.0, Canada    ,2023.0,3.0,1.0,17.0
,,Agile methodologies for faster delivery,,,,,#Productivity #ProjectManagement #Scrum #Agile,,,,,,,
,,FINALLY REACHED THE HIGHEST RANK,,,,,#Gaming #VideoGames,,,,,,,
,,Building the next generation of 3D digital worlds,,,,,#VR #Metaverse #VirtualReality,,,,,,,
,,New discoveries in space exploration,,,,,#Science #Discovery #Space,,,,,,,
,,Precision agriculture using drone technology,,,,,#Agriculture #Farming,,,,,,,
,,Vertical farming is the future of food,,,,,#Agriculture #AgTech #Farming #Sustainable,,,,,,,
,,Knitting a cozy sweater for winter,,,,,#DIY #Handmade #Crafts,,,,,,,
,,HOMEMADE SOURDOUGH BREAD FRESH FROM THE OVEN,,,,,#Cooking #HealthyEating #Delicious #Foodie,,,,,,,
,,MORNING SKINCARE ROUTINE FOR GLOWING SKIN,,,,,#MentalHealth #Mindfulness #Wellness #SelfCare,,,,,,,
,,Portrait photography with natural light,,,,,#Photography #Art #PhotoShot,,,,,,,
,,TODAY'S OUTFIT OF THE DAY,,,,,#OOTD #Outfit #Fashion #Style,,,,,,,
,,Lessons we can learn from the past,,,,,#History #Historical #Education #Past,,,,,,,
,,Brutalist buildings in the city center,,,,,#Urban #Design,,,,,,,
,,OIL PAINTING ON A CANVAS,,,,,#Art #FineArt #Artist,,,,,,,
,,AUTOMATION IN MANUFACTURING IS INCREASING EFFICIENCY,,,,,#Robotics #Automation #Tech #Engineering,,,,,,,
,,THE IMPACT OF SOCIAL MEDIA ON SOCIETY,,,,,#Sociology #Society #Research,,,,,,,
,,Finding inner peace through meditation,,,,,#Faith #Peace,,,,,,,
,,Modern penthouse with a city view,,,,,#HomeBuying #Property #Investment #RealEstate,,,,,,,
397.0,401.0,Whimsical delight in a world of whimsical fairy tales.             , Whimsy        ,2016-03-08 14:20:00, FairyTaleAdventurer , Instagram , #Whimsy #FairyTaleMagic                 ,20.0,40.0, USA             ,2016.0,3.0,8.0,14.0
,,THE JOY OF SEEING FLOWERS BLOOM,,,,,#Plants #Nature #Gardening,,,,,,,
,,The rise of decentralized finance,,,,,#Blockchain #SmartContracts,,,,,,,
,,COPING MECHANISMS FOR DAILY ANXIETY,,,,,#MentalHealth #Healing #Wellness #Therapy,,,,,,,
,,The future of encryption is post-quantum,,,,,#FutureTech #QuantumComputing #QuantumPhysics #Computing,,,,,,,
,,The importance of corporate compliance,,,,,#Compliance #Lawyer,,,,,,,
,,SEO tips to boost your website traffic,,,,,#Branding #Digital,,,,,,,
,,Lessons we can learn from the past,,,,,#Past #Historical #History #Education,,,,,,,
,,The future of encryption is post-quantum,,,,,#QuantumComputing #FutureTech #Computing,,,,,,,
,,SEO tips to boost your website traffic,,,,,#Branding #Digital #SEO #Marketing,,,,,,,
,,TODAY'S OUTFIT OF THE DAY,,,,,#OOTD #Fashion #Outfit #Style,,,,,,,
,,Coping mechanisms for daily anxiety,,,,,#Therapy #Wellness #MentalHealth,,,,,,,
382.0,386.0,Radiant joy akin to blooming flowers on a sun-kissed spring morning. , Radiance    ,2022-05-05 10:15:00, SpringEnthusiast , Facebook , #Radiance #SpringBlooms                 ,25.0,50.0, Netherlands     ,2022.0,5.0,5.0,10.0
,,Handmade jewelry for the holidays,,,,,#Handmade #DIY #Crafts,,,,,,,
,,Oil painting on a canvas,,,,,#Painting #Artist,,,,,,,
,,The joy of seeing flowers bloom,,,,,#Nature #Gardening #Plants #GreenThumb,,,,,,,
,,Golden hour shots at the park,,,,,#Nature #PhotoShot #Art #Photography,,,,,,,
,,VISITING THE MODERN ART GALLERY,,,,,#Art #Artist #FineArt,,,,,,,
,,Managing cross-functional teams effectively,,,,,#Agile #ProjectManagement #Productivity #Scrum,,,,,,,
,,Quantum processors are reaching new qubit milestones,,,,,#QuantumPhysics #QuantumComputing #FutureTech #Computing,,,,,,,
,,Adopted a new kitten from the shelter,,,,,#CatLife #DogLovers #Animals,,,,,,,
,,Fundraising for a noble cause,,,,,#HelpingOthers #Charity #Community #Donate,,,,,,,
555.0,559.0,"The gymnast's unexpected fall during a routine sparks a wave of sympathy from the audience, highlighting the vulnerability of sports. ", Sympathy ,2021-04-05 20:15:00, GymnasticsFanRoutineFall , Instagram , #Sympathy #GymnasticsFall ,28.0,55.0, Japan ,2021.0,4.0,5.0,20.0
,,Addressing bias in machine learning models,,,,,#AI #AIEthics,,,,,,,
,,Building the next generation of 3D digital worlds,,,,,#DigitalWorld #Metaverse,,,,,,,
,,Giving back to the local community,,,,,#HelpingOthers #Charity #Community,,,,,,,
,,Early morning workout at the local gym,,,,,#GymLife #Fitness,,,,,,,
49.0,50.0, Cooking a special dinner for loved ones.           , Positive  ,2023-01-31 19:00:00, ChefAtHome   , Instagram , #Cooking #SpecialDinner                ,20.0,40.0, USA       ,2023.0,1.0,31.0,19.0
,,Parenting hacks for a smoother morning,,,,,#MomLife #DadLife,,,,,,,
,,The importance of corporate compliance,,,,,#Legal #Law,,,,,,,
653.0,657.0,Successfully organized a surprise birthday party for a friend. Party planning expert mode: Achieved! , Joy ,2023-08-11 18:45:00, BirthdayPartyPlannerHighSchool , Twitter , #BirthdayParty #HighSchoolCelebration ,22.0,45.0, Canada,2023.0,8.0,11.0,18.0
,,Zero trust security for remote work,,,,,#CyberSecurity #DataSafety,,,,,,,
,,Subscription based software is dominating the market,,,,,#Software #BusinessTech #Cloud,,,,,,,
,,Exploring ancient ruins and civilizations,,,,,#Historical #Past #History,,,,,,,
,,Investing in index funds for long term,,,,,#Investing #Wealth #Money #Finance,,,,,,,
,,Agile methodologies for faster delivery,,,,,#ProjectManagement #Productivity #Scrum #Agile,,,,,,,
,,The future of encryption is post-quantum,,,,,#QuantumPhysics #QuantumComputing,,,,,,,
,,Defending against advanced network intrusions,,,,,#CyberSecurity #DataSafety #ZeroTrust #Infosec,,,,,,,
93.0,95.0, Anticipating the release of a much-awaited movie.       , Anticipation ,2023-02-26 07:30:00, MovieBuff2      , Instagram , #Anticipation #MovieRelease                 ,20.0,40.0, Australia    ,2023.0,2.0,26.0,7.0
,,Healthy meal prep for the week ahead,,,,,#Foodie #HealthyEating,,,,,,,
,,Toddler life is full of surprises,,,,,#Parenting #MomLife,,,,,,,
,,Closing the deal with effective communication,,,,,#Selling #BusinessGrowth,,,,,,,
,,Early morning workout at the local gym,,,,,#Workout #Healthy #Fitness #GymLife,,,,,,,
,,Subscription based software is dominating the market,,,,,#BusinessTech #Cloud #SaaS,,,,,,,
,,The challenges of last mile delivery,,,,,#Logistics #Business #SupplyChain #Shipping,,,,,,,
730.0,734.0,Successfully fundraising for a school charity initiative. The joy of giving back to the community! , Happy ,2019-04-05 17:30:00, CharityFundraisingTriumphHighSchool , Twitter , #CommunityGiving #HighSchoolPhilanthropy ,22.0,42.0, Canada,2019.0,4.0,5.0,17.0
,,Morning skincare routine for glowing skin,,,,,#Mindfulness #MentalHealth,,,,,,,
,,Agile methodologies for faster delivery,,,,,#ProjectManagement #Agile,,,,,,,
,,Observing the stars through a telescope,,,,,#StarGazing #Cosmos #Astronomy #Space,,,,,,,
,,Precision agriculture using drone technology,,,,,#Sustainable #AgTech #Farming #Agriculture,,,,,,,
,,The joy of seeing flowers bloom,,,,,#Gardening #GreenThumb,,,,,,,
,,The rise of decentralized finance,,,,,#Web3 #SmartContracts #Crypto #Blockchain,,,,,,,
,,Mental health is a priority,,,,,#MentalHealth #SelfCare,,,,,,,
,,OBSERVING THE STARS THROUGH A TELESCOPE,,,,,#StarGazing #Space,,,,,,,
,,Voter turnout reaching record highs,,,,,#Discussion #WorldEvents,,,,,,,
347.0,351.0,Gratitude for the simple joys found in a cup of morning coffee.    , Gratitude     ,2017-04-15 08:00:00, CoffeeLover     , Twitter  , #Gratitude #MorningCoffee                 ,22.0,45.0, India             ,2017.0,4.0,15.0,8.0
,,Understanding intellectual property rights,,,,,#Lawyer #Law #Legal #Compliance,,,,,,,
,,Reducing plastic waste in our oceans,,,,,#Sustainability #EcoFriendly #GreenEnergy #ClimateChange,,,,,,,
,,Subscription based software is dominating the market,,,,,#Cloud #BusinessTech,,,,,,,
,,Visiting the modern art gallery,,,,,#Painting #FineArt,,,,,,,
579.0,583.0,"As the waves crash against the shore, the surfer embraces the thrill of riding the ocean's energy, capturing the essence of freedom in each wave. ", Ocean's Freedom ,2021-07-20 18:15:00, SurfingEnthusiastWaveRider , Facebook , #OceansFreedom #SurfingThrills ,22.0,45.0, Brazil ,2021.0,7.0,20.0,18.0
76.0,78.0, A moment of shame for not standing up against injustice. , Shame        ,2023-02-19 19:45:00, ReflectiveSelf  , Facebook , #Shame #Injustice                           ,15.0,30.0, India      ,2023.0,2.0,19.0,19.0
,,Optimizing app performance for iOS and Android,,,,,#AppDev #MobileApp #UXDesign #Software,,,,,,,
,,THE ART OF FRENCH PASTRY MAKING,,,,,#Chef #Cooking #Recipe #Baking,,,,,,,
,,The search for habitable exoplanets,,,,,#Astronomy #StarGazing #Cosmos #Space,,,,,,,
,,Learning a new language in thirty days,,,,,#Success #Education #StudyGram,,,,,,,
,,Circular economy and waste reduction,,,,,#Green #Sustainable,,,,,,,
,,Lessons we can learn from the past,,,,,#Past #Historical #History,,,,,,,
179.0,181.0," Loneliness in a crowded room, a silent cry for connection.", Loneliness ,2019-07-12 18:10:00, IsolatedMind     , Twitter  , #Loneliness #SeekingConnection              ,15.0,30.0, UK            ,2019.0,7.0,12.0,18.0
,,The search for habitable exoplanets,,,,,#StarGazing #Astronomy,,,,,,,
,,Agile methodologies for faster delivery,,,,,#Productivity #Scrum #Agile,,,,,,,
,,THE ART OF FRENCH PASTRY MAKING,,,,,#Chef #Baking #Cooking #Recipe,,,,,,,
,,Agile methodologies for faster delivery,,,,,#ProjectManagement #Scrum #Productivity,,,,,,,
,,AGILE METHODOLOGIES FOR FASTER DELIVERY,,,,,#Productivity #Agile #Scrum,,,,,,,
605.0,609.0,Exploring the world of digital art. It's never too late to discover new passions. , Curiosity ,2023-06-13 14:45:00, ArtAdventurer , Facebook , #ArtDiscovery #SeniorArtist ,22.0,45.0, Canada,2023.0,6.0,13.0,14.0
,,PASSIVE INCOME STRATEGIES FOR BEGINNERS,,,,,#Investing #Finance #Wealth,,,,,,,
25.0,25.0, Sunday brunch with friends.                        , Positive  ,2023-01-22 12:00:00, BrunchBuddy  , Instagram , #Brunch #Friends                       ,15.0,30.0, UK ,2023.0,1.0,22.0,12.0
659.0,663.0,Hosting a sleepover with friends this weekend. Preparing for a night of laughter and memories! , Excitement ,2023-08-17 22:15:00, SleepoverHostHighSchool , Twitter , #SleepoverFun #HighSchoolMemories ,18.0,35.0, UK,2023.0,8.0,17.0,22.0
,,MORNING SKINCARE ROUTINE FOR GLOWING SKIN,,,,,#SelfCare #Wellness,,,,,,,
,,Today's outfit of the day,,,,,#Style #Outfit,,,,,,,
174.0,176.0, Envy eats away at me as I see others' prosperity.  , Envy            ,2018-11-07 11:30:00, CovetousMind     , Instagram , #Envy #Desire                                ,10.0,20.0, Canada        ,2018.0,11.0,7.0,11.0
,,Social media strategy for small brands,,,,,#Digital #SEO #Marketing #Branding,,,,,,,
438.0,442.0,"Darkness descends, engulfing the soul in the shadows of despair.  ", Darkness     ,2016-07-10 18:20:00, SoulInShadow    , Facebook , #Darkness #SoulEngulfed                 ,28.0,55.0, USA         ,2016.0,7.0,10.0,18.0
332.0,336.0," Loneliness, a silent companion in the night, the only echo in the chamber of solitude, a heart's solitary nocturne. ", Loneliness ,2019-09-19 03:30:00, NocturnalEcho , Facebook , #Loneliness #SolitaryNocturne ,18.0,36.0, Australia ,2019.0,9.0,19.0,3.0
,,Golden hour shots at the park,,,,,#PhotoShot #Nature,,,,,,,
,,SUBSCRIPTION BASED SOFTWARE IS DOMINATING THE MARKET,,,,,#Software #SaaS #BusinessTech,,,,,,,
343.0,347.0,Admiration for the intricate details of a handcrafted masterpiece. , Admiration    ,2019-08-20 16:00:00, CraftEnthusiast , Instagram , #Admiration #HandcraftedArt               ,25.0,50.0, USA               ,2019.0,8.0,20.0,16.0
,,Vinyl collection growing every month,,,,,#NewMusic #Music #LiveMusic,,,,,,,
,,Managing cross-functional teams effectively,,,,,#Productivity #ProjectManagement #Scrum,,,,,,,
,,Smart contracts are automating digital agreements,,,,,#SmartContracts #Web3 #Crypto,,,,,,,
480.0,484.0,"In the garden of friendships, each bloom a testament to the beauty of camaraderie. ", Friendship ,2018-08-28 16:00:00, FriendshipGarden , Instagram , #Friendship #CamaraderieBlooms ,30.0,60.0, South Africa ,2018.0,8.0,28.0,16.0
728.0,732.0,Collaborating on a science project that received recognition at a regional fair. Science triumphs and smiles! , Happy ,2017-08-18 18:20:00, ScienceProjectSuccessHighSchool , Facebook , #ScienceFairWinner #HighSchoolScience ,20.0,39.0, UK,2017.0,8.0,18.0,18.0
,,Reviewing the latest blockbuster film,,,,,#Review #Cinema #Film #Movies,,,,,,,
,,Optimizing cloud costs with serverless architecture,,,,,#Serverless #DevOps,,,,,,,
,,STYLING VINTAGE PIECES FOR A MODERN LOOK,,,,,#Style #OOTD,,,,,,,
,,Visiting the modern art gallery,,,,,#Art #Painting #FineArt,,,,,,,
,,Subscription based software is dominating the market,,,,,#Software #Cloud #SaaS,,,,,,,
,,Virtual reality is changing social interactions,,,,,#Metaverse #DigitalWorld #VirtualReality #VR,,,,,,,
,,Learning a new language in thirty days,,,,,#Education #Success #Learning #StudyGram,,,,,,,
,,Automation in manufacturing is increasing efficiency,,,,,#Automation #Engineering,,,,,,,
,,Knitting a cozy sweater for winter,,,,,#Crafts #Hobby #DIY #Handmade,,,,,,,
,,Classic novels that changed the world,,,,,#Author #Books,,,,,,,
661.0,665.0,Accidentally liked my crush's old photo while stalking their profile. Awkward level: Maximum! , Embarrassed ,2023-08-19 19:45:00, SocialMediaBlunderHighSchool , Instagram , #SocialMediaBlunder #HighSchoolAwkward ,22.0,45.0, UK,2023.0,8.0,19.0,19.0
,,Finally reached the highest rank,,,,,#Setup #Gamer #Gaming,,,,,,,
,,Homemade sourdough bread fresh from the oven,,,,,#Delicious #Foodie #Cooking,,,,,,,
,,Today's outfit of the day,,,,,#OOTD #Outfit,,,,,,,
,,Handmade jewelry for the holidays,,,,,#Crafts #Hobby #Handmade #DIY,,,,,,,
,,Vertical farming is the future of food,,,,,#Farming #AgTech #Agriculture,,,,,,,
,,Adopted a new kitten from the shelter,,,,,#Animals #DogLovers,,,,,,,
,,EXPLORING HIDDEN GEMS ACROSS EUROPE,,,,,#Wanderlust #Travel #Vacation #Explore,,,,,,,
,,Exploring hidden gems across Europe,,,,,#Travel #Explore #Wanderlust #Vacation,,,,,,,
,,Solo travel is the best therapy,,,,,#Vacation #Explore #Wanderlust,,,,,,,
,,Solo travel is the best therapy,,,,,#Travel #Wanderlust #Explore #Vacation,,,,,,,
,,Secret family recipes passed down,,,,,#Chef #Recipe,,,,,,,
,,Training for my first marathon,,,,,#Marathon #Running #Runner,,,,,,,
,,Understanding intellectual property rights,,,,,#Compliance #Lawyer #Law #Legal,,,,,,,
,,Exploring ancient ruins and civilizations,,,,,#Education #Past #History,,,,,,,
,,Virtual reality is changing social interactions,,,,,#VirtualReality #DigitalWorld #Metaverse,,,,,,,
,,WRITING MY FIRST PIECE OF POETRY,,,,,#Author #Literature #Books,,,,,,,
,,Adopted a new kitten from the shelter,,,,,#Animals #DogLovers #Pets #CatLife,,,,,,,
,,First time home buyer tips and tricks,,,,,#RealEstate #Property #HomeBuying #Investment,,,,,,,
,,Discussion on the new housing policy,,,,,#Discussion #Politics,,,,,,,
,,My gaming setup is finally complete,,,,,#Gamer #Gaming #VideoGames #Setup,,,,,,,
